"","Country.Name","Region","IncomeGroup","year","CO2","GDP"
"348","Bahamas, The","Latin America & Caribbean","High income",2007,2119999.88555908,10618340000
"349","Bahamas, The","Latin America & Caribbean","High income",2008,2200000.04768372,1.0526e+10
"350","Bahamas, The","Latin America & Caribbean","High income",2009,6170000.07629394,9981960000
"351","Bahamas, The","Latin America & Caribbean","High income",2010,2079999.92370605,10095760000
"352","Bahamas, The","Latin America & Caribbean","High income",2011,2569999.9332428,10070450000
"353","Bahamas, The","Latin America & Caribbean","High income",2012,3549999.95231628,10720500000
"354","Bahamas, The","Latin America & Caribbean","High income",2013,2809999.94277954,10562800000
"355","Bahamas, The","Latin America & Caribbean","High income",2014,2519999.98092651,11176100000
"356","Bahamas, The","Latin America & Caribbean","High income",2015,2210000.03814697,11861900000
"357","Bahamas, The","Latin America & Caribbean","High income",2016,2039999.96185303,11834600000
"358","Bahamas, The","Latin America & Caribbean","High income",2017,2170000.07629395,12357600000
"359","Bahamas, The","Latin America & Caribbean","High income",2018,2799999.95231628,12755800000
"360","Bahamas, The","Latin America & Caribbean","High income",2019,2839999.91416931,13192800000
"361","Bahrain","Middle East & North Africa","High income",1990,10740000,4229787234.04255
"362","Bahrain","Middle East & North Africa","High income",1991,10350000,4616223404.25532
"363","Bahrain","Middle East & North Africa","High income",1992,12270000,4751063829.78723
"364","Bahrain","Middle East & North Africa","High income",1993,13070000,5200265957.44681
"365","Bahrain","Middle East & North Africa","High income",1994,13370000,5567553457.44681
"366","Bahrain","Middle East & North Africa","High income",1995,13540000,5849467819.14894
"367","Bahrain","Middle East & North Africa","High income",1996,14150000,6101861436.17021
"368","Bahrain","Middle East & North Africa","High income",1997,14420000,6349202393.61702
"369","Bahrain","Middle East & North Africa","High income",1998,15490000,6183776595.74468
"370","Bahrain","Middle East & North Africa","High income",1999,15450000,6621010372.34043
"371","Bahrain","Middle East & North Africa","High income",2000,15880000,9062898936.17021
"372","Bahrain","Middle East & North Africa","High income",2001,16390000,8976196808.51064
"373","Bahrain","Middle East & North Africa","High income",2002,17219999.3133545,9593510638.29787
"374","Bahrain","Middle East & North Africa","High income",2003,17940000.5340576,11074813829.7872
"375","Bahrain","Middle East & North Africa","High income",2004,17930000.3051758,13150159574.4681
"376","Bahrain","Middle East & North Africa","High income",2005,20690000.5340576,15968723404.2553
"377","Bahrain","Middle East & North Africa","High income",2006,22489999.7711182,18504760638.2979
"378","Bahrain","Middle East & North Africa","High income",2007,2.3e+07,2.173e+10
"379","Bahrain","Middle East & North Africa","High income",2008,24760000.2288818,25710904255.3191
"380","Bahrain","Middle East & North Africa","High income",2009,24719999.3133545,22938218085.1064
"381","Bahrain","Middle East & North Africa","High income",2010,25969999.3133545,25713271276.5957
"382","Bahrain","Middle East & North Africa","High income",2011,26020000.4577637,28776595744.6809
"383","Bahrain","Middle East & North Africa","High income",2012,27170000.0762939,30749308510.6383
"384","Bahrain","Middle East & North Africa","High income",2013,28850000.3814697,32539468085.1064
"385","Bahrain","Middle East & North Africa","High income",2014,30280000.6866455,33387712765.9574
"386","Bahrain","Middle East & North Africa","High income",2015,30579999.923706,31050638297.8723
"387","Bahrain","Middle East & North Africa","High income",2016,30299999.2370604,32234973404.2553
"388","Bahrain","Middle East & North Africa","High income",2017,30520000.4577636,35473776595.7447
"389","Bahrain","Middle East & North Africa","High income",2018,30809999.4659424,37802005319.1489
"390","Bahrain","Middle East & North Africa","High income",2019,33259998.3215332,38653318085.1064
"391","Bangladesh","South Asia","Lower middle income",1990,11520000,31598341233.463
"392","Bangladesh","South Asia","Lower middle income",1991,10830000,30957483949.5798
"393","Bangladesh","South Asia","Lower middle income",1992,11820000,31708874594.1645
"394","Bangladesh","South Asia","Lower middle income",1993,12570000.0000001,33166519417.9894
"395","Bangladesh","South Asia","Lower middle income",1994,13540000,33768660882.793
"396","Bangladesh","South Asia","Lower middle income",1995,16550000,37939748768.6567
"397","Bangladesh","South Asia","Lower middle income",1996,16830000,46438484107.5795
"398","Bangladesh","South Asia","Lower middle income",1997,18970000,48244309133.4895
"399","Bangladesh","South Asia","Lower middle income",1998,19250000.0000001,49984559471.3656
"400","Bangladesh","South Asia","Lower middle income",1999,20110000,51270569883.5275
"401","Bangladesh","South Asia","Lower middle income",2000,21650000,53369787318.6245
"402","Bangladesh","South Asia","Lower middle income",2001,25780000,53991289844.3291
"403","Bangladesh","South Asia","Lower middle income",2002,27430000.3051758,54724081490.5102
"404","Bangladesh","South Asia","Lower middle income",2003,28629999.1607667,60158929188.2556
"405","Bangladesh","South Asia","Lower middle income",2004,30530000.6866455,65108544250.0425
"406","Bangladesh","South Asia","Lower middle income",2005,32709999.0844727,69442943089.4309
"407","Bangladesh","South Asia","Lower middle income",2006,35900001.5258788,71819083683.7403
"408","Bangladesh","South Asia","Lower middle income",2007,37990001.6784668,79611888213.148
"409","Bangladesh","South Asia","Lower middle income",2008,41580001.8310547,91631278239.3237
"410","Bangladesh","South Asia","Lower middle income",2009,44750000.0000001,102477791472.39
"411","Bangladesh","South Asia","Lower middle income",2010,50580001.8310547,115279077465.226
"412","Bangladesh","South Asia","Lower middle income",2011,54419998.1689453,128637938711.386
"413","Bangladesh","South Asia","Lower middle income",2012,57990001.6784668,133355749482.478
"414","Bangladesh","South Asia","Lower middle income",2013,60599998.4741211,149990451022.29
"415","Bangladesh","South Asia","Lower middle income",2014,63830001.8310547,172885454931.453
"416","Bangladesh","South Asia","Lower middle income",2015,72190002.4414064,195078678697.23
"417","Bangladesh","South Asia","Lower middle income",2016,74379997.2534181,265236247989.155
"418","Bangladesh","South Asia","Lower middle income",2017,79339996.3378906,293754646182.389
"419","Bangladesh","South Asia","Lower middle income",2018,83449996.9482422,321379023557.462
"420","Bangladesh","South Asia","Lower middle income",2019,90739997.8637695,351238438542.792
"421","Barbados","Latin America & Caribbean","High income",1990,980000,2012131457.26644
"422","Barbados","Latin America & Caribbean","High income",1991,979999.999999999,2020583702.08323
"423","Barbados","Latin America & Caribbean","High income",1992,1180000,1.957e+09
"424","Barbados","Latin America & Caribbean","High income",1993,1e+06,2063342117.03873
"425","Barbados","Latin America & Caribbean","High income",1994,1030000,2151344901.30761
"426","Barbados","Latin America & Caribbean","High income",1995,1070000,2216974096.35559
"427","Barbados","Latin America & Caribbean","High income",1996,1060000,2363645403.47039
"428","Barbados","Latin America & Caribbean","High income",1997,1160000,2498384129.66738
"429","Barbados","Latin America & Caribbean","High income",1998,1270000,2817083478.34734
"430","Barbados","Latin America & Caribbean","High income",1999,1300000,2951822204.54432
"431","Barbados","Latin America & Caribbean","High income",2000,1240000,3059500000
"432","Barbados","Latin America & Caribbean","High income",2001,1310000,3054500000
"433","Barbados","Latin America & Caribbean","High income",2002,1370000.00476837,3106500000
"434","Barbados","Latin America & Caribbean","High income",2003,1379999.99523163,3209500000
"435","Barbados","Latin America & Caribbean","High income",2004,1360000.01430511,3444500000
"436","Barbados","Latin America & Caribbean","High income",2005,1419999.95708466,3819500000
"437","Barbados","Latin America & Caribbean","High income",2006,1470000.02861023,4217450802.54938
"438","Barbados","Latin America & Caribbean","High income",2007,1480000.01907349,4674007452.49163
"439","Barbados","Latin America & Caribbean","High income",2008,1779999.97138977,4784925079.03312
"440","Barbados","Latin America & Caribbean","High income",2009,4619999.88555909,4465657314.64407
"441","Barbados","Latin America & Caribbean","High income",2010,1549999.95231628,4529928302.16747
"442","Barbados","Latin America & Caribbean","High income",2011,1759999.99046326,4657699461.45637
"443","Barbados","Latin America & Caribbean","High income",2012,2119999.88555908,4610095997.77104
"444","Barbados","Latin America & Caribbean","High income",2013,1440000.05722046,4677248301.89959
"445","Barbados","Latin America & Caribbean","High income",2014,1269999.98092651,4696344341.64326
"446","Barbados","Latin America & Caribbean","High income",2015,1269999.98092651,4724691212.50593
"447","Barbados","Latin America & Caribbean","High income",2016,1289999.96185303,4832811755.56467
"448","Barbados","Latin America & Caribbean","High income",2017,1179999.94754791,4981588899.82409
"449","Barbados","Latin America & Caribbean","High income",2018,1240000.00953674,5097283213.13965
"450","Barbados","Latin America & Caribbean","High income",2019,1250000,5304164323.2532
"451","Belarus","Europe & Central Asia","Upper middle income",1990,99830000,2.165e+10
"452","Belarus","Europe & Central Asia","Upper middle income",1991,96220000,1.8e+10
"453","Belarus","Europe & Central Asia","Upper middle income",1992,87990000,17037037037.037
"454","Belarus","Europe & Central Asia","Upper middle income",1993,76420000,16280991735.5372
"455","Belarus","Europe & Central Asia","Upper middle income",1994,64810000,14932024169.1843
"456","Belarus","Europe & Central Asia","Upper middle income",1995,57640000,13972676840.918
"457","Belarus","Europe & Central Asia","Upper middle income",1996,58650000,14756846153.8462
"458","Belarus","Europe & Central Asia","Upper middle income",1997,59170000,14128408565.7064
"459","Belarus","Europe & Central Asia","Upper middle income",1998,57260000,15222012660.4232
"460","Belarus","Europe & Central Asia","Upper middle income",1999,54950000,12138486532.0203
"461","Belarus","Europe & Central Asia","Upper middle income",2000,52940000,12736856827.9847
"462","Belarus","Europe & Central Asia","Upper middle income",2001,51880000,12354820143.8849
"463","Belarus","Europe & Central Asia","Upper middle income",2002,51840000.1525879,14594249022.8922
"464","Belarus","Europe & Central Asia","Upper middle income",2003,52700000.7629395,17827791321.3067
"465","Belarus","Europe & Central Asia","Upper middle income",2004,56040000.9155272,23144351851.8519
"466","Belarus","Europe & Central Asia","Upper middle income",2005,56779998.7792969,30207567316.6202
"467","Belarus","Europe & Central Asia","Upper middle income",2006,59119998.9318848,36954312354.3124
"468","Belarus","Europe & Central Asia","Upper middle income",2007,57650001.5258789,45277399813.6067
"469","Belarus","Europe & Central Asia","Upper middle income",2008,60529998.7792969,60763483146.0674
"470","Belarus","Europe & Central Asia","Upper middle income",2009,57400001.5258789,50874078052.2735
"471","Belarus","Europe & Central Asia","Upper middle income",2010,61669998.1689453,57222490768.7143
"472","Belarus","Europe & Central Asia","Upper middle income",2011,58549999.2370605,61757788944.7236
"473","Belarus","Europe & Central Asia","Upper middle income",2012,59939998.626709,65685102554.8759
"474","Belarus","Europe & Central Asia","Upper middle income",2013,59990001.6784668,75527984234.2342
"475","Belarus","Europe & Central Asia","Upper middle income",2014,59500000,78813839984.3506
"476","Belarus","Europe & Central Asia","Upper middle income",2015,54819999.6948242,56454734396.5842
"477","Belarus","Europe & Central Asia","Upper middle income",2016,55139999.3896484,47722657820.6675
"478","Belarus","Europe & Central Asia","Upper middle income",2017,56009998.3215332,54726595249.1849
"479","Belarus","Europe & Central Asia","Upper middle income",2018,58950000.7629395,60031262269.3365
